transaction_id,customer_id,product_id,store_id,quantity,discount_percent,sale_date
30936,804,477,13,8,0,03-07-2019
30937,2800,228,18,-1,0,21-06-2024
30938,1185,776,27,6,5,07-11-2019
30939,3359,725,3,4,5,19-04-2023
30940,705,220,15,5,0,29-03-2020
30941,1722,467,37,2,10,07-07-2019
30942,344,457,45,6,5,13-10-2023
30943,3937,18,12,-1,0,01-05-2022
30944,2037,513,44,5,,20-12-2022
30945,439,813,17,8,,21-12-2021
30946,4284,811,10,9,10,07-10-2021
30947,4771,323,5,7,,02-10-2021
30948,1614,387,28,10,50,09-08-2021
30949,1451,485,46,1,50,29-11-2022
30950,1970,168,24,7,0,05-05-2022
30951,316,191,7,2,10,08-06-2019
30952,1752,499,12,3,5,13-12-2020
30953,4374,981,19,2,10,28-01-2024
30954,4174,138,6,-1,20,25-05-2021
30955,867,568,1,10,50,18-05-2024
30956,4927,455,42,-1,,05-01-2020
30957,927,935,42,3,50,24-02-2024
30958,668,517,44,-1,0,15-11-2019
30959,1620,2,15,10,0,09-05-2023
30960,4171,875,28,-1,15,01-02-2019
30961,2834,487,26,5,20,27-01-2020
30962,2440,386,44,-1,,24-04-2024
30963,4335,955,28,3,50,13-06-2021
30964,1861,345,16,3,50,14-04-2023
30965,2201,525,47,10,20,13-09-2023
30966,3557,903,45,9,50,30-05-2020
30967,80,758,50,3,0,02-03-2019
30968,2327,266,9,2,20,21-02-2020
30969,3125,887,16,-1,20,11-12-2020
30970,4070,201,4,-1,5,30-01-2023
30971,2419,583,15,5,5,12-02-2022
30972,741,675,10,5,5,19-11-2020
30973,719,857,50,2,5,02-04-2021
30974,3515,523,28,3,15,10-05-2019
30975,3701,808,6,9,20,24-10-2023
30976,1507,702,37,8,20,21-07-2021
30977,2550,218,42,4,5,27-04-2024
30978,43,347,38,7,10,14-06-2019
30979,4410,791,9,-1,,08-08-2019
30980,1941,440,33,-1,,02-04-2023
30981,3174,125,10,9,20,10-04-2024
30982,4768,663,10,9,20,29-05-2020
30983,1967,490,41,1,50,03-06-2023
30984,3214,186,10,5,,09-06-2022
30985,4821,44,47,5,,26-07-2021
30986,949,846,13,6,50,21-12-2022
30987,2186,798,24,6,,13-02-2022
30988,57,925,25,-1,,18-04-2024
30989,1923,622,30,8,5,06-10-2023
30990,2922,310,32,8,5,09-06-2020
30991,1910,852,36,10,15,03-12-2021
30992,1884,412,18,-1,50,09-04-2023
30993,631,299,34,2,20,16-08-2019
30994,3222,931,25,6,10,20-06-2020
30995,408,856,36,10,10,29-08-2021
30996,1557,819,2,-1,20,20-04-2021
30997,4903,448,16,2,10,13-11-2022
30998,3704,574,2,1,15,23-11-2020
30999,2803,666,25,9,,02-01-2024
31000,2131,879,3,-1,20,29-12-2019
31001,270,126,44,1,15,26-03-2023
31002,2693,684,19,6,,16-11-2023
31003,3849,200,42,1,20,28-11-2020
31004,4554,925,40,-1,,15-10-2023
31005,4565,746,11,7,5,17-04-2021
31006,860,692,25,1,,07-01-2019
31007,3638,971,42,1,50,23-05-2021
31008,2431,453,24,8,,11-01-2024
31009,4,917,47,7,,07-09-2022
31010,1258,236,48,10,,21-04-2022
31011,3803,933,36,7,0,16-04-2021
31012,2598,115,10,3,50,08-04-2021
31013,1658,238,47,4,20,25-12-2021
31014,4412,959,38,6,10,04-10-2023
31015,4917,484,5,4,0,30-05-2019
31016,2885,188,37,6,,03-12-2022
31017,1460,745,30,1,,27-01-2023
31018,1054,30,14,5,50,29-05-2021
31019,1154,890,17,1,,01-06-2021
31020,2391,251,25,4,10,04-05-2023
31021,4160,569,6,10,10,24-01-2019
31022,752,411,19,9,,04-08-2021
31023,4232,982,27,-1,5,23-11-2021
31024,1638,120,24,9,10,22-11-2019
31025,2026,431,31,-1,50,16-06-2021
31026,459,694,35,1,15,23-02-2020
31027,4813,349,48,7,50,24-05-2023
31028,2813,468,9,9,,04-06-2019
31029,2882,357,11,2,15,29-10-2019
31030,3075,624,35,4,0,24-06-2021
31031,1819,398,32,7,15,22-04-2022
31032,4435,965,50,2,0,06-01-2020
31033,810,243,23,2,15,23-03-2024
31034,4477,948,41,5,,12-12-2019
31035,220,485,44,1,0,28-09-2020
31036,746,902,41,3,50,11-11-2020
31037,2721,738,33,5,15,27-01-2019
31038,895,73,42,9,5,19-10-2020
31039,4396,976,35,3,20,07-08-2022
31040,4807,211,31,4,20,08-05-2021
31041,699,26,11,5,15,20-10-2021
31042,2693,662,31,-1,,26-10-2022
31043,3259,959,29,8,20,22-01-2021
31044,2108,726,40,10,,05-05-2023
31045,4434,1,47,9,20,12-02-2020
31046,1174,630,38,8,50,30-03-2021
31047,2112,320,33,10,5,08-12-2021
31048,4775,86,20,2,10,20-11-2019
31049,1437,63,39,6,,06-10-2021
31050,3156,788,4,8,,02-12-2020
31051,1652,190,44,5,10,05-05-2020
31052,2694,469,50,1,5,30-08-2022
31053,1107,5,6,9,,24-05-2023
31054,4298,674,12,2,10,22-04-2021
31055,4060,395,43,6,15,14-08-2023
31056,1988,418,8,5,50,29-01-2019
31057,4820,967,46,2,10,13-04-2023
31058,4790,590,3,-1,5,30-08-2022
31059,2022,40,34,10,20,06-12-2020
31060,2501,338,9,3,50,11-10-2021
31061,3889,86,31,8,20,10-02-2023
31062,1973,946,36,-1,5,13-06-2021
31063,4877,847,15,5,0,27-01-2020
31064,262,288,40,9,0,20-09-2019
31065,1286,580,20,3,50,26-07-2021
31066,3495,852,43,4,5,01-12-2021
31067,4816,70,39,4,0,10-07-2023
31068,4322,821,23,5,,04-07-2020
31069,2892,114,36,8,,20-05-2022
31070,4567,992,20,2,15,21-06-2019
31071,2262,186,35,6,,02-04-2024
31072,3598,617,6,10,,02-07-2019
31073,173,68,40,6,50,15-06-2024
31074,1541,116,36,6,15,12-01-2021
31075,1222,173,47,3,0,04-02-2023
31076,1847,620,15,1,,13-07-2023
31077,550,94,39,9,,08-03-2024
31078,4149,763,7,1,,04-04-2020
31079,1145,171,40,9,15,04-08-2022
31080,3097,651,22,8,,07-04-2020
31081,2151,449,24,-1,20,23-11-2023
31082,1378,97,34,3,50,15-06-2023
31083,2247,195,16,5,20,01-02-2020
31084,899,516,43,3,10,21-09-2021
31085,3042,191,5,-1,5,16-08-2022
31086,1410,942,8,5,,28-11-2019
31087,3832,422,22,9,10,24-12-2019
31088,2678,32,20,-1,20,27-05-2024
31089,3466,895,1,-1,0,28-11-2023
31090,1717,107,28,2,,04-05-2023
31091,4239,728,41,4,15,04-02-2021
31092,1427,423,35,3,15,25-03-2020
31093,4032,905,22,3,,22-07-2023
31094,696,363,34,5,20,06-09-2020
31095,3628,196,13,10,,05-04-2019
31096,626,476,23,7,10,28-03-2023
31097,1176,752,7,2,,16-07-2023
31098,582,362,14,6,15,15-03-2023
31099,3246,255,13,6,,10-09-2021
31100,4420,383,23,-1,20,25-12-2023
31101,656,189,40,10,15,06-10-2020
31102,2446,89,25,5,0,26-12-2022
31103,4354,246,3,3,,28-05-2021
31104,910,492,34,5,50,21-12-2020
31105,229,429,9,3,20,20-01-2021
31106,3672,721,16,4,20,08-12-2022
31107,491,304,16,2,20,27-10-2021
31108,3719,91,4,4,0,23-04-2024
31109,132,611,41,2,,14-03-2019
31110,2460,952,13,2,10,25-10-2023
31111,1122,844,10,5,0,19-05-2022
31112,3937,899,44,-1,10,03-02-2023
31113,3237,486,22,8,,24-09-2022
31114,2937,498,22,6,,01-02-2022
31115,747,713,11,10,,28-05-2023
31116,2506,439,35,-1,20,14-03-2021
31117,2850,176,40,1,,28-03-2022
31118,1080,455,37,-1,50,29-11-2020
31119,4164,467,2,7,15,02-08-2020
31120,208,960,15,7,,20-07-2020
31121,1938,401,48,10,20,04-02-2023
31122,163,365,45,5,15,08-10-2019
31123,3239,882,20,2,15,14-11-2019
31124,798,874,16,5,15,14-07-2021
31125,3342,617,4,7,15,31-08-2023
31126,2648,565,37,6,10,30-12-2023
31127,2067,634,33,2,0,10-09-2019
31128,3727,37,30,1,5,06-01-2019
31129,3576,149,12,-1,10,01-04-2020
31130,897,526,39,1,5,08-04-2023
31131,1585,642,49,10,,25-05-2023
31132,890,261,46,4,,11-12-2022
31133,1945,5,38,10,,06-08-2022
31134,1477,55,14,3,,06-06-2023
31135,4202,449,32,7,20,22-01-2023
31136,4858,674,6,7,50,23-02-2022
31137,614,800,43,9,0,24-11-2021
31138,707,269,45,10,,23-12-2020
31139,2657,431,40,2,,06-10-2020
31140,4755,209,20,7,15,14-04-2022
31141,3112,306,44,3,50,23-11-2019
31142,1225,761,28,8,0,16-07-2022
31143,2077,788,49,2,50,19-12-2019
31144,3561,961,7,6,10,14-03-2023
31145,4717,866,48,-1,50,01-03-2021
31146,1389,56,19,5,50,30-10-2022
31147,3725,863,11,10,15,18-01-2021
31148,1272,199,34,4,15,24-10-2019
31149,3812,818,5,8,5,29-05-2019
31150,3191,21,39,4,20,09-03-2020
31151,148,872,47,2,,19-01-2023
31152,594,762,41,3,0,03-11-2023
31153,4018,874,35,4,20,01-12-2021
31154,2415,602,11,10,15,01-12-2020
31155,613,655,6,2,5,11-03-2019
31156,4928,665,20,-1,10,15-02-2019
31157,4702,237,31,-1,15,26-08-2023
31158,4308,406,45,7,15,08-07-2023
31159,3117,630,33,1,15,23-12-2020
31160,1867,353,38,7,,18-11-2021
31161,3107,635,49,8,50,21-09-2020
31162,2869,900,19,5,,21-03-2022
31163,3228,504,3,6,15,22-11-2019
31164,4677,712,26,7,5,31-10-2020
31165,3830,419,16,9,5,12-02-2022
31166,4981,561,46,-1,20,23-01-2022
31167,2649,172,33,-1,10,24-07-2021
31168,1508,90,22,7,,22-08-2022
31169,494,881,10,-1,,08-04-2021
31170,273,979,32,-1,10,04-07-2023
31171,3736,809,32,-1,,17-02-2021
31172,2257,387,50,4,,30-01-2022
31173,2216,904,40,1,5,10-01-2024
31174,2337,728,43,8,15,12-11-2021
31175,304,686,19,1,20,17-08-2020
31176,1281,591,33,1,0,03-12-2022
31177,4338,725,33,4,5,20-08-2022
31178,4051,517,23,-1,5,01-07-2023
31179,3719,46,26,-1,,21-12-2021
31180,1537,531,26,9,50,18-01-2023
31181,1291,459,35,6,5,05-03-2024
31182,973,584,33,1,0,05-04-2024
31183,4348,309,38,-1,20,15-03-2021
31184,44,6,33,10,20,04-07-2019
31185,4703,47,21,10,20,23-11-2022
31186,1337,82,44,-1,10,09-05-2022
31187,4804,393,18,10,5,18-09-2020
31188,937,643,36,6,15,16-12-2021
31189,1944,260,1,-1,5,28-08-2020
31190,257,121,15,6,10,06-02-2022
31191,3491,363,24,6,,23-04-2024
31192,74,807,22,10,5,12-10-2020
31193,871,334,31,9,0,28-10-2022
31194,2692,978,35,3,15,01-10-2019
31195,1622,610,5,-1,10,07-04-2020
31196,2970,878,32,5,,16-10-2019
31197,1561,321,33,-1,20,28-12-2022
31198,3271,182,50,-1,,28-05-2023
31199,153,287,2,2,0,11-04-2022
31200,4359,735,45,7,10,01-09-2022
31201,2406,253,44,-1,5,25-03-2019
31202,2629,574,27,5,10,28-02-2020
31203,2249,891,39,1,5,27-01-2022
31204,228,281,15,7,10,21-03-2024
31205,3273,285,2,8,0,04-05-2023
31206,687,222,15,5,0,14-12-2021
31207,3709,745,39,3,10,19-11-2022
31208,967,148,7,-1,,05-03-2021
31209,1877,668,50,6,50,24-04-2024
31210,263,684,48,10,10,19-08-2023
31211,178,46,44,5,10,02-04-2024
31212,326,700,30,2,10,23-09-2023
31213,4565,900,11,10,,18-01-2024
31214,2656,575,50,1,15,20-09-2020
31215,2758,7,28,8,,18-04-2021
31216,3193,268,14,-1,,15-01-2019
31217,4179,145,24,-1,20,26-09-2019
31218,1891,55,10,-1,5,08-08-2019
31219,1081,39,35,1,,11-10-2022
31220,1652,659,49,3,0,20-01-2024
31221,3013,349,41,1,,10-10-2019
31222,623,811,15,-1,20,02-02-2024
31223,597,781,29,7,,18-10-2019
31224,2995,89,42,10,0,31-08-2021
31225,36,601,16,6,,26-02-2019
31226,3534,265,41,4,0,19-08-2023
31227,3591,839,8,9,20,23-05-2019
31228,1741,154,6,-1,0,15-09-2020
31229,4366,711,19,5,10,18-09-2019
31230,3378,16,4,4,20,23-08-2023
31231,810,534,13,7,5,21-03-2020
31232,1437,841,10,5,,15-06-2023
31233,3806,659,8,6,50,02-09-2022
31234,140,23,9,7,20,20-02-2023
31235,3239,293,23,3,,27-05-2023
31236,1361,249,5,1,15,15-03-2019
31237,4054,775,41,6,,12-05-2019
31238,2305,632,33,2,20,25-12-2019
31239,2979,454,21,2,20,15-04-2022
31240,3480,542,4,1,15,23-03-2022
31241,1446,556,33,7,10,06-10-2021
31242,3938,382,18,5,50,17-12-2023
31243,1526,782,22,5,15,26-02-2024
31244,2056,711,7,4,20,02-05-2024
31245,2918,461,23,9,0,15-02-2023
31246,575,920,25,-1,50,18-07-2019
31247,4831,581,4,4,0,27-01-2020
31248,2360,819,35,8,15,19-07-2020
31249,4721,890,36,-1,10,25-06-2020
31250,814,18,5,4,,04-01-2023
31251,3066,109,2,-1,0,04-02-2022
31252,1329,92,20,8,0,14-02-2021
31253,4445,714,3,-1,,11-05-2024
31254,3662,226,14,1,,29-10-2022
31255,2295,958,39,7,,11-03-2024
31256,4488,619,12,2,50,21-01-2020
31257,3570,28,1,-1,,20-01-2022
31258,2260,758,22,7,0,11-01-2019
31259,4048,776,31,5,50,31-12-2021
31260,779,932,6,3,0,29-01-2020
31261,2371,713,29,1,50,04-10-2020
31262,1588,270,10,4,,29-09-2019
31263,1882,581,16,2,0,05-07-2022
31264,2476,24,29,-1,5,06-02-2023
31265,4300,400,6,7,0,22-02-2019
31266,1622,593,48,-1,50,27-10-2020
31267,4117,485,18,-1,20,20-09-2019
31268,3923,817,41,-1,10,23-05-2021
31269,4018,951,31,4,,17-11-2020
31270,2680,349,6,5,,08-01-2024
31271,2734,308,40,-1,10,30-10-2023
31272,1260,985,39,2,,21-01-2020
31273,3704,188,42,9,,29-03-2020
31274,4263,6,21,-1,5,29-09-2021
31275,3890,826,2,-1,50,05-09-2021
31276,3542,811,8,7,50,22-02-2022
31277,2732,498,3,6,,06-06-2021
31278,3854,486,19,3,10,17-04-2022
31279,3449,974,3,-1,0,10-01-2021
31280,3970,971,32,7,,07-08-2021
31281,2415,992,36,8,5,22-10-2019
31282,1796,242,29,6,10,28-04-2021
31283,175,791,2,-1,0,13-04-2020
31284,702,863,20,9,10,06-06-2022
31285,3612,324,4,7,,29-05-2020
31286,2837,445,15,7,50,14-09-2021
31287,1595,991,12,-1,15,24-06-2020
31288,1172,127,6,9,15,12-01-2024
31289,1032,957,29,-1,10,05-04-2022
31290,4330,931,48,6,15,16-04-2019
31291,3228,314,49,-1,15,01-03-2024
31292,1927,480,6,3,50,24-01-2020
31293,2892,754,18,4,0,01-06-2021
31294,4149,798,6,8,0,22-11-2022
31295,940,397,22,9,,11-09-2020
31296,4107,85,6,4,20,11-06-2023
31297,4616,580,20,10,10,07-01-2020
31298,4402,736,26,-1,10,02-03-2019
31299,1655,999,8,5,5,10-10-2022
31300,1252,738,14,6,0,20-05-2022
31301,2617,894,28,4,10,27-12-2019
31302,1239,666,48,1,,13-08-2019
31303,1876,169,27,6,,13-05-2022
31304,4833,98,3,2,15,29-03-2019
31305,2831,622,1,10,10,14-11-2021
31306,1409,463,21,7,10,22-06-2019
31307,542,272,20,7,,15-06-2019
31308,1605,942,10,4,50,10-03-2024
31309,896,70,36,10,50,05-04-2022
31310,3178,73,5,-1,10,25-07-2021
31311,1819,319,11,3,50,08-04-2022
31312,1826,433,7,4,20,23-07-2021
31313,1919,662,39,10,15,07-05-2019
31314,1386,896,26,7,5,09-11-2020
31315,3977,961,33,8,10,04-02-2022
31316,4405,974,6,6,,10-01-2020
31317,1877,374,23,8,15,03-05-2020
31318,1331,236,11,7,20,12-04-2019
31319,1946,805,30,6,0,10-08-2021
31320,2217,559,16,5,50,22-07-2019
31321,3468,980,17,-1,20,04-04-2023
31322,3446,265,6,4,0,15-09-2022
31323,2421,713,15,8,10,20-05-2021
31324,3287,190,44,5,20,20-03-2023
31325,636,209,33,5,20,18-09-2022
31326,3091,783,10,2,20,30-11-2022
31327,1889,528,14,-1,10,23-11-2021
31328,3844,925,44,9,,04-08-2019
31329,1449,825,22,-1,0,17-03-2022
31330,431,219,46,2,,13-04-2020
31331,452,127,33,2,,20-06-2023
31332,899,15,8,5,,05-09-2022
31333,259,679,37,-1,,23-03-2023
31334,4364,937,49,5,15,05-10-2020
31335,1789,565,6,2,15,18-10-2020
31336,3491,451,50,9,0,05-09-2021
31337,378,236,44,5,10,14-07-2022
31338,772,99,33,5,,11-06-2024
31339,1317,224,10,2,10,28-03-2024
31340,1340,869,29,4,,02-07-2022
31341,1367,165,34,7,10,12-08-2019
31342,2601,714,49,-1,50,14-05-2023
31343,1268,503,41,7,15,12-06-2021
31344,1008,637,44,-1,50,05-12-2019
31345,4935,724,39,2,50,15-12-2020
31346,4893,806,19,2,,17-04-2023
31347,1815,228,44,2,50,02-02-2021
31348,221,891,7,7,0,07-12-2020
31349,1949,793,1,4,0,21-03-2021
31350,4912,376,45,8,5,28-09-2021
31351,65,189,18,7,15,04-04-2020
31352,1632,134,36,4,15,12-07-2020
31353,2841,717,13,1,,23-10-2020
31354,2051,716,2,8,,26-03-2024
31355,4064,581,15,1,0,07-09-2022
31356,1879,18,23,3,20,07-07-2022
31357,4547,989,38,7,,11-03-2019
31358,368,930,35,-1,,09-01-2022
31359,2177,240,39,4,10,10-06-2023
31360,558,305,25,2,5,08-02-2024
31361,4988,899,30,-1,20,07-04-2020
31362,1217,491,36,7,15,21-05-2022
31363,2807,660,47,4,15,29-06-2023
31364,3639,554,47,7,5,16-12-2020
31365,2091,153,46,-1,10,18-02-2023
31366,3881,829,4,-1,20,26-01-2023
31367,3758,929,21,1,,22-01-2024
31368,3559,977,35,5,10,13-09-2021
31369,2671,370,49,7,,20-06-2023
31370,1420,20,5,4,,28-03-2024
31371,4497,280,10,9,5,19-01-2024
31372,4742,132,24,-1,0,23-09-2022
31373,1081,854,46,-1,50,15-03-2024
31374,1173,128,3,-1,,19-05-2019
31375,922,980,15,-1,,03-11-2021
31376,4078,344,3,5,10,23-06-2023
31377,3549,428,34,-1,,29-06-2019
31378,206,685,44,2,50,06-06-2023
31379,1575,342,23,-1,,03-06-2024
31380,2863,154,26,7,50,27-05-2021
31381,1612,64,7,7,20,21-10-2021
31382,3011,614,45,4,0,28-09-2021
31383,1188,956,17,-1,,29-01-2021
31384,3497,97,24,-1,0,28-07-2023
31385,3843,733,35,9,,23-05-2020
31386,2714,808,34,1,10,10-06-2022
31387,3966,975,28,10,5,30-04-2019
31388,4328,619,34,3,0,28-03-2020
31389,3077,831,29,6,50,30-11-2019
31390,2373,705,41,3,15,12-11-2019
31391,1142,783,49,4,10,14-02-2023
31392,3018,726,49,-1,15,13-12-2022
31393,780,258,18,4,5,20-11-2022
31394,1054,999,4,9,,11-10-2021
31395,4057,217,44,5,10,18-06-2022
31396,3802,276,36,5,20,03-06-2024
31397,588,230,18,5,20,07-11-2021
31398,3623,906,36,3,,30-03-2024
31399,3888,873,23,2,15,29-11-2022
31400,3393,596,11,5,,26-02-2023
31401,4108,173,25,3,10,12-10-2023
31402,1261,506,26,5,5,14-02-2023
31403,2945,721,16,4,50,16-08-2019
31404,4854,205,7,6,5,01-07-2021
31405,4432,605,6,8,10,09-10-2020
31406,642,621,36,6,,05-03-2022
31407,2082,571,42,7,10,31-07-2020
31408,319,43,9,5,0,25-12-2020
31409,4690,261,17,9,10,27-09-2021
31410,922,494,17,-1,,09-05-2022
31411,156,564,36,6,,13-02-2021
31412,2245,24,39,8,5,25-07-2022
31413,660,913,13,8,,17-06-2019
31414,914,483,4,7,20,14-07-2023
31415,1237,857,44,6,,27-09-2019
31416,2582,456,38,5,20,01-11-2019
31417,1410,529,4,-1,,27-08-2019
31418,142,477,32,8,10,20-12-2023
31419,4438,685,39,10,15,16-06-2022
31420,1564,124,10,10,15,21-03-2019
31421,4525,504,20,9,10,23-08-2020
31422,4055,261,46,8,5,31-03-2024
31423,328,123,47,2,15,25-10-2022
31424,1699,135,29,3,50,27-10-2019
31425,482,729,47,-1,,31-12-2020
31426,593,548,48,10,,26-04-2022
31427,2250,352,23,2,,14-06-2023
31428,2397,382,38,2,10,22-02-2019
31429,3436,421,15,-1,50,17-08-2023
31430,2536,788,7,7,15,17-03-2023
31431,614,833,9,9,50,01-01-2023
31432,2097,352,24,1,5,03-05-2023
31433,2132,768,21,8,5,24-11-2019
31434,4845,771,12,7,5,27-05-2023
31435,966,924,32,-1,20,12-06-2019
31436,1219,210,6,2,10,25-06-2023
31437,2231,5,47,3,50,21-03-2024
31438,4371,265,25,5,10,03-10-2021
31439,4583,577,8,3,20,12-05-2020
31440,1169,543,43,9,50,01-05-2020
31441,251,200,23,8,,26-08-2022
31442,4463,744,7,7,5,21-09-2021
31443,4112,211,11,2,,20-05-2021
31444,2673,44,49,-1,,09-02-2024
31445,3198,748,14,2,,31-07-2023
31446,4514,804,2,9,15,12-03-2024
31447,1734,117,2,2,,09-06-2021
31448,649,762,14,-1,,03-04-2023
31449,842,582,17,-1,,05-11-2021
31450,1002,508,28,-1,5,11-06-2019
31451,1161,752,31,5,10,11-08-2019
31452,2325,829,33,10,10,20-09-2020
31453,2926,570,35,-1,15,15-12-2021
31454,3442,3,21,-1,10,19-08-2020
31455,2008,771,31,-1,50,15-11-2023
31456,459,621,1,8,20,24-05-2024
31457,3995,180,2,-1,20,09-11-2021
31458,4417,442,15,-1,5,18-04-2021
31459,685,814,10,9,10,25-02-2020
31460,384,702,44,4,50,22-03-2020
31461,3296,914,32,-1,5,11-10-2021
31462,4013,446,5,4,10,11-12-2022
31463,2085,949,43,3,,28-06-2021
31464,524,776,35,6,10,01-05-2019
31465,2115,531,32,2,50,03-11-2020
31466,4055,231,34,1,50,08-06-2024
31467,2798,829,35,4,5,30-03-2022
31468,4924,912,39,-1,20,28-04-2020
31469,63,702,46,5,50,29-03-2023
31470,1418,131,18,5,5,09-07-2019
31471,3282,994,34,2,50,06-12-2023
31472,42,290,44,-1,20,13-05-2022
31473,658,499,27,-1,10,21-11-2023
31474,3040,794,38,7,50,21-01-2021
31475,4332,200,5,9,15,13-05-2023
31476,3473,346,31,1,50,08-02-2020
31477,338,41,38,10,,08-07-2023
31478,1133,449,1,10,10,23-04-2019
31479,4137,271,9,1,,16-04-2021
31480,4192,202,11,9,0,03-05-2021
31481,1326,794,13,-1,15,17-05-2023
31482,2493,425,23,7,50,01-07-2021
31483,4422,760,16,-1,,07-07-2020
31484,2724,254,49,8,0,20-07-2021
31485,2728,729,5,7,20,27-10-2020
31486,1508,753,19,7,,22-10-2022
31487,1729,616,19,1,,20-11-2019
31488,1598,65,8,4,15,28-05-2021
31489,2993,668,36,1,15,04-01-2019
31490,3264,470,49,-1,,06-09-2020
31491,552,511,30,-1,10,02-04-2023
31492,420,302,19,-1,,12-01-2020
31493,4576,428,15,10,50,22-02-2022
31494,124,714,28,10,,02-05-2021
31495,4427,276,47,4,20,21-04-2024
31496,3913,664,40,9,,12-12-2020
31497,3000,603,50,4,20,24-01-2023
31498,4581,65,19,9,0,04-02-2024
31499,4992,839,18,1,,05-09-2020
31500,1306,288,9,2,,08-05-2020
31501,906,505,6,-1,15,01-04-2022
31502,2068,331,13,8,50,25-09-2020
31503,4160,953,13,5,10,16-01-2022
31504,4211,420,13,9,10,28-10-2020
31505,3263,219,23,5,15,29-08-2021
31506,4962,352,42,2,10,19-05-2020
31507,2006,103,11,1,0,26-07-2023
31508,4205,841,1,6,50,31-07-2019
31509,3642,657,36,3,0,18-10-2023
31510,1645,891,40,7,,23-10-2019
31511,695,280,7,4,50,11-09-2023
31512,4719,803,2,6,15,19-09-2021
31513,4275,431,41,10,5,27-09-2019
31514,78,340,41,3,,11-10-2022
31515,899,514,2,3,,29-12-2023
31516,4800,518,48,4,5,30-04-2024
31517,1139,448,26,6,0,31-08-2022
31518,1359,127,15,6,10,13-09-2022
31519,867,213,31,9,,06-05-2020
31520,2109,479,1,9,15,20-06-2024
31521,191,887,7,4,0,04-10-2020
31522,2476,795,48,2,20,10-02-2021
31523,1713,163,34,8,20,11-11-2020
31524,4114,560,46,5,15,18-09-2023
31525,1729,51,28,5,10,03-06-2021
31526,791,677,16,8,,09-02-2024
31527,1716,48,48,-1,10,30-04-2021
31528,1379,306,34,8,20,14-08-2019
31529,299,450,36,8,10,13-08-2020
31530,4753,7,48,2,5,12-09-2022
31531,1940,70,35,1,,01-11-2023
31532,1621,42,16,5,10,27-12-2020
31533,500,758,36,8,10,09-03-2021
31534,4795,161,7,6,5,23-02-2023
31535,2401,776,36,-1,20,20-07-2022
31536,1614,742,1,2,10,17-05-2022
31537,4666,495,16,10,5,14-07-2021
31538,959,696,30,9,10,15-03-2024
31539,2277,140,19,8,50,25-03-2024
31540,4537,601,3,-1,15,07-10-2020
31541,1501,795,36,-1,,12-01-2021
31542,1105,747,22,2,5,20-11-2019
31543,3066,401,9,8,10,12-11-2019
31544,684,170,7,7,,17-01-2022
31545,1268,110,34,-1,0,04-07-2019
31546,3674,778,48,6,,04-02-2019
31547,3939,134,4,3,,05-11-2021
31548,516,24,31,7,50,20-03-2020
31549,1661,225,10,6,20,28-07-2022
31550,3041,204,27,7,20,16-10-2020
31551,262,838,32,2,20,21-06-2020
31552,3878,632,30,6,50,07-05-2019
31553,1374,590,4,3,5,01-03-2022
31554,2573,165,3,2,,22-07-2019
31555,2119,991,22,10,,23-10-2022
31556,3914,691,39,7,10,22-07-2020
31557,1701,632,12,9,,27-01-2024
31558,3665,179,33,10,0,27-07-2020
31559,110,780,20,9,20,05-05-2022
31560,3586,182,10,-1,,26-04-2020
31561,858,178,22,1,0,01-06-2024
31562,4346,276,43,8,0,16-10-2022
31563,4605,493,2,-1,5,15-02-2023
31564,4920,408,21,5,10,04-08-2020
31565,3049,254,30,-1,20,31-01-2022
31566,2839,268,50,6,0,15-11-2023
31567,1329,457,22,8,5,15-11-2022
31568,3376,873,5,8,50,13-11-2023
31569,559,663,43,10,15,08-01-2024
31570,979,577,8,8,,20-08-2023
31571,862,42,9,-1,10,09-12-2019
31572,917,254,10,-1,50,15-04-2023
31573,2903,88,20,10,10,06-02-2023
31574,228,305,9,7,10,31-03-2023
31575,3523,15,11,-1,50,12-03-2019
31576,611,964,29,9,5,22-09-2023
31577,2874,618,34,10,0,13-11-2022
31578,3134,178,9,-1,,13-05-2022
31579,3014,315,2,8,20,09-01-2024
31580,3197,708,3,9,5,18-02-2024
31581,2278,502,11,4,,06-05-2024
31582,233,264,33,8,,02-05-2021
31583,4397,547,39,9,,11-08-2020
31584,4965,634,49,9,,27-03-2024
31585,2513,523,34,3,,29-06-2023
31586,4019,416,14,7,10,25-09-2023
31587,2937,570,9,-1,0,18-02-2023
31588,1629,930,50,6,50,14-09-2020
31589,1275,270,45,2,20,03-07-2021
31590,302,823,40,2,10,25-12-2022
31591,1283,352,10,2,10,07-06-2023
31592,3300,341,6,2,,05-07-2022
31593,4930,272,44,-1,50,18-08-2021
31594,892,258,29,7,20,11-01-2023
31595,2440,852,38,6,,16-03-2020
31596,936,571,7,8,50,07-04-2021
31597,1999,846,47,1,,27-05-2024
31598,806,876,32,-1,10,22-06-2021
31599,3190,594,47,7,,06-09-2021
31600,2047,294,39,8,,27-11-2019
31601,317,552,2,-1,0,04-12-2019
31602,3126,247,32,9,,19-03-2021
31603,3338,180,2,-1,10,14-08-2022
31604,3354,417,9,2,0,14-05-2023
31605,3238,93,4,1,15,17-10-2021
31606,2103,949,8,7,50,04-12-2022
31607,465,184,25,-1,20,24-07-2021
31608,1163,202,50,7,15,11-11-2020
31609,2519,493,48,3,20,19-10-2019
